timestamp_c,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class,class_raw
27725.81883,3417,26,0,314,0,1,0,1,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003461,replay,Replay
27725.83245,3419,26,0,314,1,0,1,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.013617,replay,Replay
27725.83307,3420,26,0,314,0,1,0,1,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000624,replay,Replay
27725.83369,3421,26,0,314,1,0,1,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000616,replay,Replay
27725.83437,3422,26,0,314,0,1,0,1,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00068,replay,Replay
27725.83491,3423,26,0,314,1,0,1,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000546,replay,Replay
27725.8356,3424,26,0,314,0,1,0,1,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000686,replay,Replay
27725.83761,3425,26,0,314,1,0,1,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002007,replay,Replay
27725.84091,3426,26,0,314,0,1,0,1,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003305,replay,Replay
27725.84356,3427,26,0,314,1,0,1,0,0,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002643,replay,Replay
27725.84642,3428,26,0,314,0,1,0,1,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002865,replay,Replay
27725.84871,3429,26,0,314,1,0,1,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002294,replay,Replay
27725.85196,3430,26,0,314,0,1,0,1,0,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003244,replay,Replay
27725.85469,3433,26,0,314,1,0,1,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002729,replay,Replay
27725.8575,3435,26,0,314,0,1,0,1,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002816,replay,Replay
27725.85978,3436,26,0,314,1,0,1,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002274,replay,Replay
27725.86309,3438,26,0,314,0,1,0,1,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003308,replay,Replay
27725.86551,3440,26,0,314,1,0,1,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002424,replay,Replay
27725.8687,3441,26,0,314,0,1,0,1,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003187,replay,Replay
27725.87081,3442,26,0,314,1,0,1,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002112,replay,Replay
27725.87421,3443,26,0,314,0,1,0,1,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003401,replay,Replay
27725.87645,3444,26,0,314,1,0,1,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002239,replay,Replay
27725.87972,3445,26,0,314,0,1,0,1,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003271,replay,Replay
27725.88193,3446,26,0,314,1,0,1,0,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002212,replay,Replay
27725.88521,3447,26,0,314,0,1,0,1,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003281,replay,Replay
27725.88752,3448,26,0,314,1,0,1,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002307,replay,Replay
27725.89095,3449,26,0,314,0,1,0,1,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003427,replay,Replay
27725.89313,3450,26,0,314,1,0,1,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00218,replay,Replay
27725.89799,3451,26,0,314,0,1,0,1,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004865,replay,Replay
27725.89866,3452,26,0,314,1,0,1,0,0,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000672,replay,Replay
27725.90193,3453,26,0,314,0,1,0,1,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00327,replay,Replay
27725.90417,3454,26,0,314,1,0,1,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002233,replay,Replay
27725.90744,3455,26,0,314,0,1,0,1,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003277,replay,Replay
27725.90967,3456,26,0,314,1,0,1,0,0,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002229,replay,Replay
27725.91525,3457,26,0,314,1,0,1,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005582,replay,Replay
27725.91867,3458,26,0,314,0,1,0,1,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003417,replay,Replay
27725.92167,3459,26,0,314,1,0,1,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002996,replay,Replay
27725.9348,3460,26,0,314,0,1,0,1,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.013136,replay,Replay
27725.93541,3461,26,0,314,1,0,1,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000602,replay,Replay
27725.93601,3462,26,0,314,0,1,0,1,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000606,replay,Replay
27725.93663,3463,26,0,314,1,0,1,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000621,replay,Replay
27725.9372,3464,26,0,314,0,1,0,1,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000564,replay,Replay
27725.93788,3465,26,0,314,1,0,1,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000686,replay,Replay
27725.94062,3466,26,0,314,0,1,0,1,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002733,replay,Replay
27725.94342,3467,26,0,314,1,0,1,0,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0028,replay,Replay
27725.94618,3468,26,0,314,0,1,0,1,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002768,replay,Replay
27725.94847,3469,26,0,314,1,0,1,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002283,replay,Replay
27725.95175,3470,26,0,314,0,1,0,1,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003288,replay,Replay
27725.95391,3471,26,0,314,1,0,1,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002151,replay,Replay
27725.95722,3472,26,0,314,0,1,0,1,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003316,replay,Replay
27725.95954,3473,26,0,314,1,0,1,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002319,replay,Replay
27725.96394,3474,26,0,314,0,1,0,1,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0044,replay,Replay
27725.965,3475,26,0,314,1,0,1,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001059,replay,Replay
27725.96845,3476,26,0,314,0,1,0,1,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003453,replay,Replay
27725.97063,3477,26,0,314,1,0,1,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002178,replay,Replay
27725.97391,3478,26,0,314,0,1,0,1,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00328,replay,Replay
27725.97614,3479,26,0,314,1,0,1,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002225,replay,Replay
27725.98166,3480,26,0,314,0,1,0,1,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005523,replay,Replay
27725.98227,3481,26,0,314,1,0,1,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000611,replay,Replay
27725.98494,3482,26,0,314,0,1,0,1,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002675,replay,Replay
27725.98722,3483,26,0,314,1,0,1,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002279,replay,Replay
27725.99057,3484,26,0,314,0,1,0,1,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003347,replay,Replay
27725.99279,3485,26,0,314,1,0,1,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002224,replay,Replay
27725.99603,3486,26,0,314,0,1,0,1,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003237,replay,Replay
27725.99827,3487,26,0,314,1,0,1,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00224,replay,Replay
27726.02092,3488,26,0,314,1,0,1,0,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.022649,replay,Replay
27726.03788,3489,26,0,314,1,0,1,0,0,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.016959,replay,Replay
27726.0633,3490,26,0,314,0,1,0,1,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.025424,replay,Replay
27726.51229,3491,26,0,314,1,0,1,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.448988,replay,Replay
27726.51467,3492,26,0,314,0,1,0,1,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002374,replay,Replay
27726.51685,3493,26,0,314,1,0,1,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002181,replay,Replay
27726.52024,3494,26,0,314,0,1,0,1,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003392,replay,Replay
27726.52241,3495,26,0,314,1,0,1,0,0,0,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002176,replay,Replay
27726.52587,3496,26,0,314,0,1,0,1,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003456,replay,Replay
27726.52801,3497,26,0,314,1,0,1,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002137,replay,Replay
27726.53299,3498,26,0,314,0,1,0,1,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004985,replay,Replay
27726.53355,3499,26,0,314,1,0,1,0,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000555,replay,Replay
27726.54924,3500,26,0,314,0,1,0,1,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.015692,replay,Replay
27726.54978,3501,26,0,314,1,0,1,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000538,replay,Replay
27726.55045,3502,26,0,314,0,1,0,1,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000677,replay,Replay
27726.55106,3503,26,0,314,1,0,1,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000604,replay,Replay
27726.5517,3504,26,0,314,0,1,0,1,0,0,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000644,replay,Replay
27726.55221,3505,26,0,314,1,0,1,0,0,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000511,replay,Replay
27726.55344,3506,26,0,314,0,1,0,1,0,0,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001229,replay,Replay
27726.55909,3507,26,0,314,0,1,0,1,0,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005644,replay,Replay
27726.56201,3508,26,0,314,1,0,1,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002925,replay,Replay
27726.56463,3509,26,0,314,0,1,0,1,0,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002622,replay,Replay
27726.56707,3510,26,0,314,1,0,1,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002433,replay,Replay
27726.57043,3511,26,0,314,0,1,0,1,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003366,replay,Replay
27726.57239,3512,26,0,314,1,0,1,0,0,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001959,replay,Replay
27726.57568,3513,26,0,314,0,1,0,1,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003286,replay,Replay
27726.57792,3514,26,0,314,1,0,1,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002239,replay,Replay
27726.58357,3515,26,0,314,1,0,1,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005649,replay,Replay
27726.58709,3516,26,0,314,0,1,0,1,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00352,replay,Replay
27726.58905,3517,26,0,314,1,0,1,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001966,replay,Replay
27726.59236,3518,26,0,314,0,1,0,1,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003305,replay,Replay
27726.59602,3519,26,0,314,1,0,1,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003666,replay,Replay
27726.59873,3520,26,0,314,0,1,0,1,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00271,replay,Replay
27726.60052,3521,26,0,314,1,0,1,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001786,replay,Replay
27726.60383,3522,26,0,314,0,1,0,1,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003315,replay,Replay
27726.60607,3523,26,0,314,1,0,1,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002235,replay,Replay
27726.60937,3524,26,0,314,0,1,0,1,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003304,replay,Replay
27726.61168,3525,26,0,314,1,0,1,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002305,replay,Replay
27727.06661,3533,236,3,48,0,1,0,1,0,0,955,2048,20,202,1070,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,15,174,2,8,0.454929,replay,Replay
27727.06937,3535,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.002766,replay,Replay
27727.08956,3537,86,2,44,1,0,1,0,0,0,240,2048,20,52,64930,64,128,6,2,4,49196,53,2501639812,0,32,2,64240,1,0,0,0,0,0,2,8,0.020184,replay,Replay
27727.10421,3539,86,2,44,1,0,1,0,0,0,241,2048,20,52,64931,64,128,6,2,4,63517,53,3713763344,0,32,2,64240,1,0,0,0,0,0,2,8,0.014655,replay,Replay
27727.11926,3541,86,2,44,1,0,1,0,0,0,242,2048,20,52,64932,64,128,6,2,4,61462,53,2413837382,0,32,2,64240,1,0,0,0,0,0,2,8,0.015049,replay,Replay
27727.11953,3542,86,2,44,1,0,1,0,0,0,242,2048,20,52,64932,64,128,6,2,4,61462,53,2413837382,0,32,2,64240,1,0,0,0,0,0,2,8,0.000273,replay,Replay
27727.11969,3543,86,2,44,1,0,1,0,0,0,242,2048,20,52,64932,64,128,6,2,4,61462,53,2413837382,0,32,2,64240,1,0,0,0,0,0,2,8,0.00016,replay,Replay
27727.12036,3544,86,2,48,1,0,1,0,0,0,242,2048,20,52,64932,64,128,6,2,4,61462,53,2413837382,0,32,2,64240,1,0,0,0,0,0,2,8,0.000666,replay,Replay
27727.1221,3545,86,2,48,1,0,1,0,0,0,242,2048,20,52,64932,64,128,6,2,4,61462,53,2413837382,0,32,2,64240,1,0,0,0,0,0,2,8,0.001738,replay,Replay
27727.12564,3546,86,2,60,1,0,1,0,0,0,242,2048,20,52,64932,64,128,6,2,4,61462,53,2413837382,0,32,2,64240,1,0,0,0,0,0,2,8,0.003543,replay,Replay
27727.15148,3548,86,2,44,1,0,1,0,0,0,243,2048,20,52,42466,64,128,6,2,5,51209,53,3085547898,0,32,2,64240,1,0,0,0,0,0,2,8,0.025835,replay,Replay
27727.16774,3550,236,3,48,0,1,0,1,0,0,956,2048,20,202,1071,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,11,174,2,8,0.016264,replay,Replay
27727.17178,3552,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.004041,replay,Replay
27727.18209,3554,86,2,44,1,0,1,0,0,0,244,2048,20,52,64933,64,128,6,2,4,54169,53,1563003199,0,32,2,64240,1,0,0,0,0,0,2,8,0.010306,replay,Replay
27727.18211,3556,86,2,44,1,0,1,0,0,0,245,2048,20,52,64934,64,128,6,2,4,59873,53,1494241841,0,32,2,64240,1,0,0,0,0,0,2,8,2.80E-05,replay,Replay
27727.21242,3558,86,2,44,1,0,1,0,0,0,246,2048,20,52,42467,64,128,6,2,5,59870,53,316737105,0,32,2,64240,1,0,0,0,0,0,2,8,0.030301,replay,Replay
27727.26971,3560,236,3,48,0,1,0,1,0,0,957,2048,20,202,1072,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,13,174,2,8,0.057298,replay,Replay
27727.2741,3562,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.004387,replay,Replay
27727.28777,3564,86,2,44,1,0,1,0,0,0,247,2048,20,52,64935,64,128,6,2,4,52728,53,1221394931,0,32,2,64240,1,0,0,0,0,0,2,8,0.01367,replay,Replay
27727.36416,3566,86,2,44,1,0,1,0,0,0,248,2048,20,52,42468,64,128,6,2,5,56311,53,1809398129,0,32,2,64240,1,0,0,0,0,0,2,8,0.076387,replay,Replay
27727.37721,3568,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.013048,replay,Replay
27727.37754,3570,236,3,48,0,1,0,1,0,0,958,2048,20,202,1073,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,12,174,2,8,0.000333,replay,Replay
27727.39457,3572,86,2,44,1,0,1,0,0,0,249,2048,20,52,64936,64,128,6,2,4,65316,53,1507274278,0,32,2,64240,1,0,0,0,0,0,2,8,0.017027,replay,Replay
27727.39481,3574,86,2,44,1,0,1,0,0,0,250,2048,20,52,64937,64,128,6,2,4,63773,53,1176866479,0,32,2,64240,1,0,0,0,0,0,2,8,0.000246,replay,Replay
27727.42533,3576,236,3,60,0,1,0,1,0,0,959,2048,20,202,1074,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,10,174,2,8,0.030521,replay,Replay
27727.47922,3578,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.053883,replay,Replay
27727.48774,3580,86,2,44,1,0,1,0,0,0,251,2048,20,52,64938,64,128,6,2,4,55474,53,3831040380,0,32,2,64240,1,0,0,0,0,0,2,8,0.008523,replay,Replay
27727.48775,3581,86,2,48,1,0,1,0,0,0,251,2048,20,52,64938,64,128,6,2,4,55474,53,3831040380,0,32,2,64240,1,0,0,0,0,0,2,8,1.60E-05,replay,Replay
27727.48819,3582,86,2,48,1,0,1,0,0,0,251,2048,20,52,64938,64,128,6,2,4,55474,53,3831040380,0,32,2,64240,1,0,0,0,0,0,2,8,0.000431,replay,Replay
27727.51756,3622,86,2,44,1,0,1,0,0,0,267,2048,20,52,64939,64,128,6,2,4,63184,53,2483756950,0,32,2,64240,1,0,0,0,0,0,2,8,0.029371,replay,Replay
27727.52463,3624,236,3,48,0,1,0,1,0,0,960,2048,20,202,1075,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,14,174,2,8,0.007077,replay,Replay
27727.81581,3626,98,0,320,2,1,2,1,0,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.291176,replay,Replay
27727.81713,3627,98,0,320,2,1,2,1,0,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001324,replay,Replay
27727.81843,3628,98,0,320,2,1,2,1,0,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001297,replay,Replay
27727.83002,3629,98,0,320,2,1,2,1,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.011593,replay,Replay
27727.83102,3630,98,0,320,2,1,2,1,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001,replay,Replay
27727.83235,3631,98,0,320,2,1,2,1,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001327,replay,Replay
27729.31395,3633,26,0,314,0,1,0,1,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.481603,replay,Replay
27729.31458,3634,26,0,314,1,0,1,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000624,replay,Replay
27729.31521,3635,26,0,314,0,1,0,1,0,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000634,replay,Replay
27729.31579,3636,26,0,314,1,0,1,0,0,0,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00058,replay,Replay
27729.49265,3642,26,0,314,0,1,0,1,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.176861,replay,Replay
27729.49842,3643,26,0,314,0,1,0,1,0,0,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005772,replay,Replay
27729.50259,3644,26,0,314,1,0,1,0,0,0,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004166,replay,Replay
27729.50565,3645,26,0,314,0,1,0,1,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003059,replay,Replay
27729.51981,3649,26,0,314,1,0,1,0,0,0,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.014163,replay,Replay
27729.52041,3650,26,0,314,0,1,0,1,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000601,replay,Replay
27729.52106,3651,26,0,314,1,0,1,0,0,0,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000649,replay,Replay
27729.52168,3652,26,0,314,0,1,0,1,0,0,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000617,replay,Replay
